19.896,20.182,4.0198,4.1881,406,423,1.7248,1.7247,83.259,84.451,2
19.546,19.925,3.8713,4.0891,391,413,1.6886,1.6875,80.166,83.054,2
20.243,20.591,4.1881,4.396,423,444,1.7069,1.717,83.597,86.315,2
20.317,20.219,4.3366,4.1683,438,421,1.722,1.7145,85.086,83.725,2
19.756,20.1,3.703,4.1386,374,418,1.6924,1.7461,81.842,84.201,2
19.717,20.274,3.6832,4.0891,372,413,1.6428,1.7247,81.672,85.433,2
20.088,19.992,3.6634,3.7723,370,381,1.6609,1.6777,83.109,82.453,2
20.031,19.8,3.6931,3.6634,373,370,1.7001,1.6702,82.875,81.899,2
20.35,20.27,4.1683,3.5149,421,355,1.7016,1.6629,86.123,85.079,2
20.492,20.334,4.3366,3.7228,438,376,1.7709,1.6795,86.237,84.735,2
20.494,20.665,4.2871,4.1881,433,423,1.698,1.7015,85.616,86.661,2
20.953,20.466,4.4158,4.3762,446,442,1.7479,1.7364,88.36,85.346,2
20.366,20.27,4.1386,4.4851,418,453,1.731,1.7528,85.783,84.154,2
20.345,19.836,4.2772,4.2079,432,425,1.7216,1.7086,85.356,82.819,2
21.042,20.335,4.2871,4.1386,433,418,1.7212,1.7106,88.645,84.815,2
20.81,19.824,4.4356,4.2475,448,429,1.7979,1.7385,89.068,83.236,2
19.935,20.126,4.2277,3.9406,427,398,1.7219,1.6688,83.12,83.373,2
21.045,20.189,4.3762,4.1188,442,416,1.749,1.7226,88.523,83.581,2
19.966,20.012,4.1683,4.2376,421,428,1.7436,1.7489,82.692,83.012,2
20.363,20.391,4.297,4.0693,434,411,1.7522,1.6873,85.449,85.805,2
21.093,20.144,4.0396,4.2574,408,430,1.687,1.7234,90.05,83.938,2
21.68,20.094,3.7129,3.7921,375,383,1.7227,1.7425,91.863,83.418,2
9.9111,53.694,1.7426,20.287,176,2049,1.4024,2.5006,33.909,354.79,1
7.9827,32.168,1.5149,8.8812,153,897,1.4075,2.3049,22.37,162.26,1
7.2832,31.947,1.297,11.436,131,1155,1.308,2.3736,18.839,167.49,1
8.2447,25.539,1.3267,7.3168,134,739,1.2944,2.1843,22.505,133.22,1
7.0458,24.436,1.1683,7.8317,118,791,1.2457,2.2682,18.765,119.73,1
7.7018,35.804,1.505,12.139,152,1226,1.3442,2.3834,20.707,196.85,1
9.3383,42.059,1.7525,15.436,177,1559,1.4447,2.4342,27.179,233.95,1
8.395,37.281,1.604,10.99,162,1110,1.4548,2.2306,24.26,205.02,1
8.3006,32.547,1.505,11.257,152,1137,1.3839,2.474,23.7,173.41,1
7.6146,35.457,1.3366,11.317,135,1143,1.2961,2.319,21.133,197.1,1
7.7968,38.02,1.4257,15.416,144,1557,1.3694,2.4809,22.286,236.15,1
7.8076,34.681,1.4653,9.9109,148,1001,1.4299,2.3202,22.001,197.13,1
6.8695,27.033,1.2673,7.6238,128,770,1.363,2.2068,18.589,129.25,1
7.5907,30.153,1.2079,10.267,122,1037,1.2471,2.2774,20.639,157.62,1
7.2839,35.836,1.2178,12.624,123,1275,1.21,2.4138,19.654,203.06,1
7.2301,32.38,1.3069,9.8911,132,999,1.2708,2.3883,19.833,161.98,1
7.1663,31.391,1.4158,9.2475,143,934,1.295,2.2806,18.964,154.4,1
6.5422,20.499,1,5.099,101,515,1.1818,1.9396,16.264,96.162,1
6.7582,26.534,1.2673,10.069,128,1017,1.2695,2.306,18.409,144.52,1
6.2192,29.306,1.0396,7.1683,105,724,1.1662,2.1956,15.993,144.13,1
7.0727,25.055,1.3861,8.7525,140,884,1.3662,2.2848,18.284,123.21,1
6.702,23.041,1.3168,6.198,133,626,1.309,2.0732,17.04,110.61,1
6.3823,29.35,1.2376,9.5842,125,968,1.3059,2.2847,16.964,146.32,1
6.5059,25.984,1.1089,8.9505,112,904,1.2267,2.2869,16.685,134.73,1
6.2938,28.148,1.2673,7.5842,128,766,1.3217,2.2174,16.699,138.78,1
7.0582,29.619,1.2673,10.455,128,1056,1.3927,2.2939,19.198,154.47,1
7.2284,29.413,1.4455,8.8317,146,892,1.3983,2.2826,19.921,144.07,1
7.1016,25.255,1.1881,7.1287,120,720,1.3678,2.1283,19.207,130.12,1
6.9704,24.672,0.9901,8.0198,100,810,1.2757,2.2756,17.76,116.43,1
6.8781,24.72,1.1881,7.1782,120,725,1.2512,2.2234,18.192,130.29,1
6.6635,25.269,1.198,7.7723,121,785,1.2916,2.2895,16.892,126.75,1
6.9514,24.591,1.3564,7.297,137,737,1.3261,2.1613,18.141,116.62,1
6.9856,24.898,1.2277,6.8515,124,692,1.2371,2.2098,17.932,117.37,1
7.1347,27.772,1.3564,8.3069,137,839,1.3916,2.2208,18.824,131.98,1
6.5051,21.833,1.2475,6.9703,126,704,1.2933,2.1586,16.665,106.71,1
6.5721,27.365,1.2772,9.0693,129,916,1.2916,2.2689,17.43,143.86,1
6.8644,29.811,1.3663,8.8911,138,898,1.2988,2.2522,18.173,145.83,1
6.6595,30.33,1.2178,9.7921,123,989,1.4178,2.3164,17.796,155.61,1
6.8727,27.102,1.297,7.8911,131,797,1.2916,2.2889,18.526,129.39,1
6.5566,31.773,1.0693,9.4851,108,958,1.1672,2.3143,16.645,157.95,1
6.6934,26.968,1.3663,9.6436,138,974,1.337,2.2994,17.98,146.45,1
6.405,23.967,1.2178,6.8218,123,689,1.2259,2.0901,16.657,111.34,1
6.6043,27.3,1.297,7.3168,131,739,1.2775,2.119,16.871,126.41,1
6.5785,26.618,1.3267,9.5842,134,968,1.2876,2.3716,17.253,141.73,1
7.172,32.292,1.3564,10.03,137,1013,1.328,2.3232,19.985,169.95,1
6.6059,27.671,1.297,8.0099,131,809,1.3737,2.2702,16.96,135.96,1
3.9688,14.643,0.68317,2.6931,69,272,1.0485,1.9275,10.608,67.824,1
4.4939,6.6366,0.62376,0.93069,63,94,1.2478,1.1505,10.399,16.961,1
1.7595,3.8924,0.21782,0.62376,22,63,0.77815,1.0265,3.7469,9.9225,1
83.08,12.38,45.921,2.9505,4638,298,2.8125,1.7965,615.46,43.267,3
48.872,9.5493,17.842,1.8119,1802,183,2.4788,1.5545,290.57,29.121,3
41.66,9.0749,14.96,1.7228,1511,174,2.4338,1.5131,240.52,25.937,3
40.188,8.3842,12.891,1.5743,1302,159,2.3057,1.4081,219.14,24.45,3
40.922,8.038,16.079,1.4158,1624,143,2.524,1.3642,244.65,22.335,3
40.203,7.9202,13.426,1.5149,1356,153,2.387,1.3455,217.46,22.767,3
35.673,7.9439,10.98,1.4158,1109,143,2.2806,1.2835,190.5,21.694,3
39.987,7.9992,12.832,1.4653,1296,148,2.3475,1.399,214.86,21.785,3
38.754,7.796,13.228,1.4356,1336,145,2.3964,1.3584,214.95,21.746,3
39.203,7.5712,14.396,1.2673,1454,128,2.4302,1.2236,233.09,20.782,3
31.549,7.0925,11.168,1.2574,1128,127,2.3265,1.3111,184.12,19.637,3
44.504,8.0873,14.812,1.3564,1496,137,2.4224,1.3261,241.15,22.674,3
34.288,7.6782,13.574,1.1881,1371,120,2.4376,1.2782,199.17,21.46,3
33.303,7.5301,11.891,1.2178,1201,123,2.3233,1.3309,209.89,21.36,3
34.79,7.7964,11.208,1.297,1132,131,2.3507,1.2983,184.2,21.898,3
36.945,8.2482,10.396,1.4752,1050,149,2.3374,1.3745,195.05,23.274,3
38.09,8.7672,13.584,1.6139,1372,163,2.4045,1.4958,204.74,25.174,3
32.356,7.6438,10.158,1.4059,1026,142,2.2946,1.3983,163.75,21.501,3
40.606,7.7278,15.911,1.3267,1607,134,2.4653,1.2841,242.83,22.064,3
33.183,7.7301,12.515,1.5149,1264,153,2.4421,1.3482,191.06,22.568,3
33.668,7.5869,10.901,1.4851,1101,150,2.2754,1.3032,196.27,21.768,3
41.077,7.7988,16.139,1.4851,1630,150,2.4932,1.3342,236.68,21.715,3
37.803,7.6189,13.04,1.4356,1317,145,2.4107,1.3813,211.55,21.361,3
35.105,7.3227,12.168,1.3465,1229,136,2.42,1.2933,180.32,20.134,3
40.39,7.5605,16.267,1.3168,1643,133,2.5369,1.2334,247.97,20.675,3
34.354,7.3051,12.752,1.4059,1288,142,2.3673,1.3504,212.22,20.347,3
34.403,7.6377,11.515,1.3069,1163,132,2.3226,1.3085,204.37,21.238,3
31,7.8704,11.673,1.4653,1179,148,2.402,1.3847,183.84,22.719,3
33.407,7.7005,11.248,1.4851,1136,150,2.3095,1.3314,179.1,21.557,3
40.052,7.873,14.545,1.2376,1469,125,2.4353,1.2664,219.68,22.155,3
31.359,7.0169,9.9604,1.2178,1006,123,2.2616,1.3783,172.6,20.604,3
40.152,7.9406,12.851,1.198,1298,121,2.3759,1.2573,216.08,21.492,3
36.622,8.1475,12.733,1.3861,1286,140,2.43,1.3529,193.21,22.25,3
30.441,7.6648,10.614,1.2871,1072,130,2.2984,1.3613,177.09,22.203,3
38.137,7.4758,11.535,1.1188,1165,113,2.3509,1.2599,198.97,20.304,3
36.724,7.8154,12.059,1.3465,1218,136,2.4374,1.3397,195.93,21.311,3
31.535,7.6826,11.713,1.2079,1183,122,2.3538,1.2853,174.88,22.733,3
32.346,7.4383,9.6733,1.1782,977,119,2.3004,1.2847,167.03,20.488,3
36.099,8.1533,13.693,1.3366,1383,135,2.4066,1.3813,205.31,22.936,3
29.181,7.4935,10.96,1.198,1107,121,2.3562,1.2228,177.23,20.966,3
39.214,7.6966,15.208,1.2871,1536,130,2.4953,1.2733,227.65,21.073,3
38.862,7.266,13.05,1.1287,1318,114,2.4142,1.2236,217.68,20.519,3
33.455,7.4515,10.822,1.297,1093,131,2.3492,1.3542,171.43,19.74,3
23.93,7.3786,4.9802,1.3762,503,139,2.0716,1.3979,132.74,21.033,3
2.2791,6.2726,0.29703,0.79208,30,80,0.73856,1.1074,8.0715,16.002,3
