19.083,14.66,3.3725,2.549,172,130,1.5131,1.4071,78.617,54.371,0
18.686,14.528,3.5098,2.5294,179,129,1.4868,1.3212,77.375,52.792,0
18.992,14.898,3.6471,2.8431,186,145,1.4911,1.5153,77.311,54.593,0
19.171,14.721,4.2157,2.6275,215,134,1.5695,1.4537,78.754,54.024,0
19.016,14.509,3.6667,2.6667,187,136,1.5075,1.3415,78.459,53.387,0
19.079,14.617,3.6471,2.6471,186,135,1.4893,1.524,79.027,53.443,0
19.164,14.33,4.2353,2.549,216,130,1.6228,1.3588,79.985,52.047,0
20.341,14.489,4.3137,2.4706,220,126,1.6407,1.3406,85.683,52.967,0
19.848,14.57,3.9804,2.8431,203,145,1.5986,1.4774,82.415,53.236,0
19.575,14.53,3.7059,2.7059,189,138,1.5412,1.3876,80.616,52.482,0
19.366,14.595,3.6667,2.4902,187,127,1.4877,1.3132,79.401,53.483,0
19.551,14.584,4.0196,2.7059,205,138,1.5458,1.5098,81.657,53.839,0
19.062,14.422,3.8431,2.8235,196,144,1.5724,1.3718,79.005,52.25,0
19.38,14.482,3.9608,2.6078,202,133,1.5895,1.3508,80.271,53.048,0
19.89,14.621,3.8824,2.8431,198,145,1.5175,1.4101,82.273,54.062,0
19.588,14.75,3.9608,2.7451,202,140,1.5392,1.5009,81.588,53.951,0
19.433,14.142,3.8824,2.5686,198,131,1.5319,1.4372,79.943,51.737,0
19.36,14.605,3.5882,2.4902,183,127,1.4914,1.309,79.276,54.087,0
18.843,15.095,3.8431,2.8824,196,147,1.5389,1.5588,77.573,55.493,0
19.509,14.707,3.8824,2.8627,198,146,1.5307,1.5051,80.909,54.902,0
19.424,14.431,3.8431,2.4902,196,127,1.5374,1.3698,80.592,53.313,0
19.307,14.763,3.5882,2.7451,183,140,1.5062,1.4058,78.518,53.421,0
19.234,14.651,3.902,2.8824,199,147,1.5444,1.4886,77.673,53.123,0
19.343,14.704,3.8039,2.5882,194,132,1.5081,1.3555,79.578,53.408,0
18.904,15.034,3.549,2.7059,181,138,1.5083,1.5303,78.582,55.859,0
19.136,14.801,3.8824,2.6863,198,137,1.5348,1.4407,78.813,53.953,0
18.461,14.416,3.1765,2.5098,162,128,1.4334,1.3351,74.98,52.697,0
18.931,14.964,3.6471,2.9412,186,150,1.5381,1.4969,78.784,54.979,0
20.399,14.92,4.098,2.8235,209,144,1.5685,1.4117,85.133,55.119,0
20.027,14.38,4.0196,2.6275,205,134,1.5882,1.3983,83.034,53.706,0
18.543,14.583,3.6275,2.6667,185,136,1.5244,1.3862,76.156,54.618,0
19.008,14.796,3.4118,2.5294,174,129,1.4652,1.4378,77.264,53.511,0
19.011,14.611,3.1961,2.6275,163,134,1.469,1.4564,78.121,55.31,0
18.968,14.97,3.9608,2.1373,202,109,1.5687,1.2714,78.763,55.262,0
19.315,15.207,3.5686,2.3137,182,118,1.5378,1.3563,80.199,56.13,0
19.326,14.421,3.549,2.0196,181,103,1.5787,1.2775,79.953,53.687,0
19.339,14.762,3.3725,2.098,172,107,1.4925,1.2994,79.781,53.946,0
19.252,14.747,3.3922,2.4902,173,127,1.4645,1.376,79.453,54.289,0
19.163,14.891,3.7451,1.9412,191,99,1.5472,1.2586,77.985,54.318,0
19.359,14.789,3,2.1373,153,109,1.498,1.2893,79.937,53.95,0
18.79,14.651,2.902,2,148,102,1.4117,1.2619,77.266,53.645,0
19.569,15.266,3.5294,2.6667,180,136,1.5143,1.5495,79.967,56.81,0
19.515,15.249,3.3922,2.1373,173,109,1.4769,1.3473,80.617,55.373,0
19.123,14.685,3.2941,2.2353,168,114,1.4929,1.4444,78.881,54.501,0
19.098,14.723,3.2941,1.8824,168,96,1.4938,1.2371,78.494,54.708,0
19.47,15.399,3.4314,2.549,175,130,1.5141,1.4934,80.516,56.648,0
19.271,14.814,3.4118,2.3529,174,120,1.4943,1.4017,79.112,54.038,0
19.225,14.722,2.9804,2.6275,152,134,1.4124,1.3424,79.389,53.887,0
19.289,15.409,3.3725,3.0392,172,155,1.4771,1.5933,79.082,57.277,0
19.188,14.552,3.2157,2.5882,164,132,1.4305,1.3891,80.753,53.661,0
19.382,14.508,3.6078,2.6078,184,133,1.5269,1.3374,81.126,52.712,0
19.552,14.895,3.5686,2.9804,182,152,1.5292,1.4847,80.265,54.558,0
19.223,14.989,3.6471,2.9412,186,150,1.5593,1.5381,79.325,55.489,0
19.516,14.861,4.3922,3.1373,224,160,1.5935,1.5576,81.137,55.861,0
19.657,14.876,3.8039,2.4118,194,123,1.5333,1.3027,81.486,54.994,0
19.664,14.638,4,2.549,204,130,1.5277,1.336,80.627,53.532,0
19.41,14.769,3.9216,2.8431,200,145,1.5509,1.3851,79.013,53.423,0
18.988,14.46,3.9804,2.902,203,148,1.6181,1.4727,78.26,52.815,0
19.353,14.589,3.8235,2.4118,195,123,1.5283,1.3027,79.433,53.097,0
19.441,14.66,3.9804,2.6471,203,135,1.5578,1.4361,79.274,53.525,0
19.119,15.335,3.4706,2.8627,177,146,1.4936,1.5131,78.569,57.066,0
19.149,14.778,3.902,2.7647,199,141,1.4993,1.3508,79.264,53.984,0
19.724,14.932,4.2941,3,219,153,1.6231,1.4774,82.133,55.52,0
19.19,14.716,3.8235,2.7843,195,142,1.5197,1.4256,77.773,53.673,0
19.135,15.13,3.8039,2.7843,194,142,1.5139,1.5,78.465,55.678,0
18.914,14.247,3.8627,2.549,197,130,1.5605,1.3197,77.685,52.237,0
19.566,14.906,4.098,2.8824,209,147,1.5701,1.4821,81.306,55.665,0
18.986,15.179,3.8627,3.2941,197,168,1.5169,1.5378,78.201,56.114,0
19.431,14.831,3.902,2.6275,199,134,1.5531,1.4387,80.549,55.068,0
19.284,14.509,3.7451,2.5294,191,129,1.5279,1.3232,78.743,52.472,0
19.503,14.684,3.9804,3.0196,203,154,1.5267,1.5356,80.004,54.654,0
19.305,15.181,3.8627,2.7255,197,139,1.5588,1.4588,79.61,55.663,0
18.949,14.541,3.8039,3,194,153,1.5147,1.5328,77.847,54.688,0
19.291,14.8,3.8039,2.549,194,130,1.5147,1.3415,78.914,54.276,0
19.604,14.946,3.902,2.8431,199,145,1.5476,1.4247,80.64,54.859,0
19.765,14.331,3.902,2.451,199,125,1.5922,1.3887,80.843,52.24,0
19.432,14.978,3.9412,3.2353,201,165,1.5465,1.5437,79.565,56.603,0
19.201,14.708,3.6863,2.6078,188,133,1.5303,1.3768,79.624,54.485,0
19.445,15.269,3.549,2.9804,181,152,1.5621,1.5418,79.395,56.785,0
19.319,15.137,3.6863,3.0784,188,157,1.5262,1.5637,79.66,55.707,0
19.387,14.901,3.9608,3.1569,202,161,1.5319,1.5462,80.747,56.083,0
19.635,14.382,3.6078,2.5686,184,131,1.4842,1.3429,80.951,53.605,0
19.605,14.776,3.451,2.6078,176,133,1.5017,1.4588,80.493,53.87,0
19.01,15.002,3.2549,2.7059,166,138,1.4505,1.4207,77.719,55.13,0
19.285,14.739,3.5098,2.8431,179,145,1.538,1.4572,79.287,55.409,0
19.071,14.575,3.3922,2.2745,173,116,1.4932,1.2887,78.375,53.366,0
18.929,15.123,3.1569,2.8627,161,146,1.4458,1.5159,77.636,55.475,0
19.556,14.634,3.9412,2.3333,201,119,1.6234,1.3182,80.704,53.199,0
19.054,14.24,3.1765,2.2941,162,117,1.4238,1.3005,78.758,51.543,0
19.189,14.9,2.6863,2.451,137,125,1.3843,1.3402,77.704,54.041,0
18.628,14.421,3.4118,2.3725,174,121,1.5363,1.3508,76.172,53.027,0
18.967,15.443,3.6667,2.549,187,130,1.5401,1.4432,77.914,56.774,0
18.807,14.569,3.451,2.2353,176,114,1.4703,1.4526,77.003,54.077,0
19.266,14.925,3.3529,2.0784,171,106,1.4598,1.2708,78.611,55.374,0
19.493,14.53,3.8627,2,197,102,1.5263,1.2977,79.975,53.057,0
18.865,14.756,3.4314,2.1569,175,110,1.5104,1.3725,77.473,54.362,0
19.088,14.429,3.549,2.0588,181,105,1.5149,1.2751,78.21,52.161,0
19.067,14.25,3.6471,2.3529,186,120,1.5139,1.3314,79.215,51.6,0
19.32,14.815,3.4314,2.5686,175,131,1.5441,1.4314,77.951,53.76,0
18.796,14.314,3.7843,2.3922,193,122,1.4949,1.3787,75.992,51.877,0
18.955,14.371,3.6275,2.3137,185,118,1.473,1.3053,77.557,52.524,0
19.126,14.701,3.6667,2.7451,187,140,1.5091,1.3976,77.698,53.817,0
19.283,14.839,3.9804,2.902,203,148,1.5581,1.5378,78.984,54.838,0
19.245,14.536,4,2.8824,204,147,1.5991,1.5058,78.254,53.971,0
19.035,14.423,3.4118,2.4706,174,126,1.4698,1.3406,78.225,53.48,0
19.149,14.91,3.5686,2.9216,182,149,1.5238,1.5469,77.412,54.548,0
18.801,14.413,3.9412,2.8039,201,143,1.571,1.3843,77.02,52.042,0
19.414,14.639,3.549,2.6471,181,135,1.473,1.3559,79.682,53.36,0
19.001,14.362,3.8431,2.6863,196,137,1.5481,1.4337,78.302,52.399,0
20.107,19.701,4.1176,4.1961,210,214,1.5505,1.8059,83.03,77.255,0
18.668,14.37,4.1176,2.3333,210,119,1.541,1.3482,75.883,51.524,0
3.7549,6.4956,0.7451,1.3529,38,69,0.97224,1.2533,7.9434,18.229,30
5.2431,9.1856,1.0392,1.3333,53,68,1.1559,1.1228,15.998,26.315,30
6.3941,8.0728,0.7451,1.2157,38,62,0.858,1.1178,17.194,22.156,30
4.4724,7.2569,0.72549,1.2745,37,65,0.99782,1.2116,10.293,19.745,30
4.0452,7.124,0.54902,1.3137,28,67,0.84949,1.0715,8.9585,19.575,30
5.4311,7.8897,0.76471,1.3922,39,71,0.89967,1.1702,13.068,22.557,30
5.6844,8.1344,0.82353,1.5098,42,77,0.92867,1.2612,13.486,23.012,30
5.6575,7.1831,0.96078,1.2549,49,64,1.0619,1.088,13.659,19.309,30
5.4139,7.3134,0.7451,1.1961,38,61,0.94605,1.0227,12.696,19.479,30
5.6443,7.9021,0.84314,1.451,43,74,0.95954,1.3021,13.429,21.598,30
4.9025,7.9843,0.90196,1.3725,46,70,1.0043,1.1228,11.116,22.231,30
5.699,7.5632,1.1176,1.3333,57,68,1.0807,1.1178,13.425,20.551,30
5.8019,7.8474,0.80392,1.4902,41,76,1.0187,1.1692,13.843,21.959,30
6.2224,7.5647,1.2157,1.1765,62,60,1.2429,1.0822,15.524,20.97,30
5.6422,7.4218,0.84314,1.1765,43,60,0.90646,1.0603,13.78,20.141,30
5.7027,8.0563,0.68627,1.451,35,74,0.90646,1.24,13.808,22.284,30
6.0379,7.5604,1.1373,1.3529,58,69,1.0822,1.2066,15.018,21.84,30
5.2335,7.7317,0.98039,1.3922,50,71,1.0246,1.1007,11.936,21.49,30
5.3762,8.0357,0.94118,1.2353,48,63,0.98189,1.0378,12.803,21.832,30
5.7247,7.7236,1.0392,1.451,53,74,1.1405,1.1276,14.392,21.072,30
5.4311,7.2885,0.7451,1.3922,38,71,0.8662,1.1114,12.805,19.593,30
6.1394,7.8562,1.1765,1.4706,60,75,1.1692,1.2149,15.608,22.231,30
6.0585,8.0302,0.88235,1.5098,45,77,0.97952,1.2775,14.856,22.636,30
5.2797,7.6015,0.76471,1.1961,39,61,0.92563,1.0777,12.332,20.739,30
5.3035,7.8473,0.7451,1.5882,38,81,0.96214,1.4,12.269,23.378,30
5.2322,7.971,0.84314,1.3725,43,70,0.99782,1.2566,12.337,21.986,30
4.938,7.4259,1.3137,1.1373,67,58,1.1061,1.2356,11.676,21.296,30
5.7086,7.4844,0.78431,0.82353,40,42,0.90309,0.87409,13.556,20.29,30
5.5384,7.9754,0.92157,1.3725,47,70,0.94881,1.2058,13.433,22.645,30
6.0285,8.2259,1,1.4314,51,73,1.0553,1.1998,14.815,22.942,30
5.5324,7.6085,0.76471,1.1373,39,58,0.88543,1.0822,13.134,21.185,30
5.5672,7.6983,1.1176,1.1961,57,61,1.0227,1.2319,13.616,21.464,30
6.999,7.5638,1.6275,1.1961,83,61,1.3508,1.1702,18.9,20.907,30
5.2065,7.4852,1,1.1569,51,59,0.95424,1.2165,12.541,20.727,30
4.6022,7.0213,0.94118,0.90196,48,46,1.0396,1,10.836,19.072,30
6.0791,7.8548,1.098,1.098,56,56,1.1252,1.0792,14.935,21.693,30
5.8741,8.4029,1.098,1.4706,56,75,1.0536,1.245,14.303,23.55,30
5.8525,7.7469,1.0392,1.2941,53,66,1.0341,1.2189,14.95,21.464,30
5.7393,7.045,0.94118,0.80392,48,41,0.95154,0.87794,14.484,19.127,30
5.6031,7.4831,0.90196,1.098,46,56,0.93462,1.0502,13.434,20.192,30
5.6842,7.5171,1.098,1.3922,56,71,1.0467,1.158,13.98,21.413,30
5.1005,7.2466,0.76471,1.0784,39,55,0.95424,1.0866,11.859,19.91,30
5.4366,8.0039,0.72549,1.7843,37,91,0.89266,1.4518,12.636,24.213,30
5.7812,7.814,0.92157,1.2353,47,63,1.0106,1.1312,13.814,21.362,30
6.0297,7.5141,0.96078,1.4118,49,72,1.0777,1.2593,14.789,20.979,30
5.8998,7.3611,0.90196,0.94118,46,48,1.0536,0.96725,14.892,20.074,30
5.596,7.5913,0.84314,1.451,43,74,0.98886,1.1865,13.482,20.459,30
4.652,7.0373,0.88235,1.3725,45,70,0.98886,1.1569,10.838,19.514,30
5.4342,7.5879,0.60784,1.2745,31,65,0.81673,1.0619,12.606,20.835,30
5.2248,7.9572,0.76471,1.5686,39,80,0.89266,1.272,12.052,22.206,30
6.0027,7.9936,0.84314,1.3922,43,71,1.0777,1.2033,14.84,21.871,30
5.9157,7.7611,0.86275,1.3333,44,68,1.0536,1.1527,14.625,21.253,30
6.1256,7.412,0.84314,1.3529,43,69,0.89967,1.1288,15.004,20.817,30
5.6053,7.9236,0.76471,1.2941,39,66,0.96976,1.2205,13.232,22.611,30
5.6486,7.3825,1.0196,1.2157,52,62,1.0246,1.1611,13.67,20.842,30
5.4126,7.2678,0.60784,1.1373,31,58,0.8451,1.0043,12.566,19.825,30
5.5805,8.0599,0.86275,1.6078,44,82,1.0246,1.3538,13.209,22.752,30
6.2826,7.6356,1.2353,1.4118,63,72,1.124,1.2695,15.439,20.762,30
5.9342,7.4959,0.96078,1.3725,49,70,0.94881,1.2471,14.526,21.524,30
5.9313,7.3492,0.62745,1.098,32,56,0.82173,1.0207,14.31,19.923,30
6.2398,7.2904,1.1765,1.2157,60,62,1.267,1.0993,16.366,19.525,30
5.8189,7.2259,1.1373,1.0196,58,52,1.1846,1.0043,15.082,19.501,30
5.1866,7.1185,1.0784,1.3529,55,69,1.1621,1.21,12.973,19.59,30
6.1467,7.6901,0.92157,1.2549,47,64,0.99339,1.0502,15.656,21.742,30
6.4691,7.822,1.0784,1.5098,55,77,1.1087,1.3048,16.158,21.752,30
5.8815,7.5369,1.1569,1.3333,59,68,1.0952,1.1371,14.677,20.951,30
6.0138,7.5163,0.86275,1.1569,44,59,0.92255,1.0147,15.152,20.733,30
5.6215,7.4274,0.7451,1.1569,38,59,0.87409,1.1494,13.212,19.952,30
4.8151,7.3356,0.94118,1.2549,48,64,1.0603,1.1692,10.907,20.687,30
5.8097,7.4929,1.0392,1.1569,53,59,1.0227,1.0586,14.264,20.571,30
5.871,7.8013,1.0392,1.3333,53,68,1.0952,1.1127,14.156,21.527,30
6.1505,7.9883,1.098,1.6275,56,83,1.1074,1.342,15.422,22.744,30
5.9764,7.3542,1.0196,1.1373,52,58,1.0127,1.0207,15.141,20.325,30
6.2755,8.1307,1.1765,1.3922,60,71,1.0731,1.2823,16.025,24.475,30
5.6206,7.7055,0.84314,1.1373,43,58,0.98424,1.2282,13.263,21.018,30
5.7514,7.6356,1.1569,1.3529,59,69,1.2334,1.1087,14.494,20.975,30
5.4564,7.5957,1.0392,1.1961,53,61,0.98424,1.1087,13.292,21.135,30
6.3749,8.1662,1.4118,1.2353,72,63,1.2955,1.2378,16.724,23.016,30
6.2192,7.7354,1.1373,1.1961,58,61,1.0502,1.1215,16.076,21.379,30
6.3836,7.6715,0.94118,1.3725,48,70,1.0966,1.2745,15.917,21.834,30
6.5566,7.655,1.2157,1.0392,62,53,1.2853,1.0106,17.78,21.757,30
5.3401,7.8059,1.0588,1.3922,54,71,1.1048,1.3059,12.563,21.631,30
5.2915,7.5367,1.0196,1.4314,52,73,1.057,1.3059,12.599,21.565,30
6.6804,7.6146,1.3137,1.1569,67,59,1.3232,1.0619,17.45,21.627,30
6.5977,7.7072,1.4314,1.098,73,56,1.3192,1.0396,16.892,21.017,30
5.1911,7.3165,1.2549,1.3529,64,69,1.2512,1.33,14.155,21.392,30
6.4544,7.6848,1.098,1.2941,56,66,1.0285,1.0851,16.82,21.777,30
7.0234,8.3475,1.6275,1.6471,83,84,1.1874,1.2977,18.11,23.381,30
6.3981,7.6408,1.2745,1.4314,65,73,1.1165,1.1874,15.915,21.583,30
4.9969,7.5885,1.0392,1.2157,53,62,1.0519,1.0792,11.987,20.538,30
5.221,7.4624,1,1.6275,51,83,1.0147,1.1682,12.533,20.456,30
5.1781,8.2232,0.80392,1.6863,41,86,0.99782,1.2853,12.197,23.354,30
5.753,7.2541,0.86275,1.1176,44,57,1.0396,1.0106,13.875,19.908,30
6.5228,7.804,1.3529,1.451,69,74,1.2586,1.2606,16.764,21.658,30
6.0747,7.8817,0.96078,1.4118,49,72,1.0341,1.2553,15.252,21.662,30
6.233,7.3771,1.1765,1.2941,60,66,1.0502,1.0668,15.304,20.068,30
5.8413,8.0741,1.3137,1.451,67,74,1.2289,1.2024,15.125,22.505,30
5.2803,7.4866,0.92157,1.3922,47,71,1.0553,1.1215,12.37,20.535,30
4.7141,7.079,0.98039,1.0784,50,55,1.1178,0.99339,11.472,19.186,30
6.4896,7.6771,1.1765,1.4118,60,72,1.2457,1.1505,17.382,21.176,30
6.1192,7.7961,1.1176,1.2353,57,63,1.205,1.2378,15.344,21.465,30
6.7885,7.7812,1.2745,1.6667,65,85,1.1215,1.2244,17.33,21.761,30
7.1929,7.3924,1.4314,1.1176,73,57,1.178,1.0265,19.011,20.67,30
5.2181,7.9816,0.88235,1.3922,45,71,0.95954,1.3242,12.288,21.841,30
5.9092,7.391,0.96078,1.5294,49,78,1.0807,1.1548,14.386,20.311,30
4.7822,7.5576,0.7451,1.3725,38,70,0.8962,1.0993,11.422,20.455,30
5.7699,8.2012,1.0392,1.3333,53,68,1.0866,1.2999,13.673,22.743,30
6.2149,8.1602,1.3137,1.6667,67,85,1.1382,1.3745,15.39,23.246,30
6.933,7.7648,1.2549,1.3137,64,67,1.2429,1.0923,17.655,21.226,30
5.7374,7.1337,1.1176,1.098,57,56,1.1855,1.1101,14.63,19.786,30
6.9041,8.1632,1.4118,1.4314,72,73,1.2173,1.2727,18.018,23.119,30
5.9764,7.3799,1,1.2353,51,63,1.0652,1.1837,14.804,20.623,30
5.4688,7.1846,0.94118,1.1373,48,58,0.96214,1.0085,13.438,19.946,30
5.5845,8.1442,1.0784,1.451,55,74,1.1061,1.1672,13.067,22.692,30
5.4066,7.4728,0.98039,1.1765,50,60,1.088,1.0792,13.124,21.395,30
5.6481,7.239,1.2157,1,62,51,1.1101,1.0022,14.032,19.917,30
6.101,7.8066,1.0784,0.90196,55,46,1.1061,1.0938,15.033,21.345,30
7.1811,7.8248,1.4118,1.2549,72,64,1.2205,1.2429,19.035,21.861,30
4.9515,7.1339,0.80392,0.94118,41,48,1.0715,0.96214,12.085,18.874,30
5.715,8.3084,0.84314,1.3725,43,70,0.99782,1.2041,13.406,23.026,30
5.096,7.8443,1.1765,1.3137,60,67,1.1324,1.2165,12.209,21.924,30
6.5189,7.8128,1.3137,1.6471,67,84,1.1662,1.4143,16.416,23.375,30
5.6007,7.3672,0.90196,1.1176,46,57,1.088,1.0553,13.473,21.184,30
5.8437,8.5595,1.1765,1.6078,60,82,1.1827,1.3388,15.041,24.381,30
6.228,8.1095,1.2745,1.5098,65,77,1.0586,1.2664,16.407,23.066,30
6.0099,7.5463,1.2353,1.1176,63,57,1.0923,1.0106,15.124,21.397,30
5.199,7.747,0.98039,1.1961,50,61,1.0127,1.0586,12.838,21.365,30
6.289,7.9573,1.4314,1.3725,73,70,1.3192,1.2944,16.261,21.919,30
6.008,7.3138,1.2941,1.2353,66,63,1.1751,1.0619,16.029,20.11,30
5.6679,7.4899,0.94118,1.4118,48,72,1.0043,1.1348,14.383,20.557,30
6.6659,8.288,1.3922,1.6275,71,83,1.2763,1.3261,17.514,23.271,30
5.8918,7.7543,1,1.5294,51,78,1.045,1.1937,14.999,21.189,30
6.2697,7.7891,1.3333,1.5294,68,78,1.13,1.2312,15.891,21.853,30
4.1341,7.1096,0.82353,1.1961,42,61,1.0432,1.0553,10.172,20.038,30
5.1287,7.4628,1.1373,1.1961,58,61,1.2429,1.0265,13.184,20.31,30
6.144,8.5435,1.2549,1.7059,64,87,1.0668,1.328,15.131,24.198,30
5.9769,7.9368,1.2549,1.6667,64,85,1.1672,1.3438,15.686,23.178,30
6.3034,7.6083,1.1765,1.1765,60,60,1.1101,1.0285,16.378,22.256,30
6.6524,8.0393,1.3333,1.6667,68,85,1.2645,1.3617,17.28,22.529,30
5.1579,7.2902,0.90196,1.0784,46,55,1.0668,1.0777,12.309,20.014,30
4.9759,7.4802,1.1765,1.2157,60,62,1.2282,1.0993,11.853,20.02,30
6.3904,8.1208,1.451,1.4118,74,72,1.2733,1.1548,17.467,22.618,30
5.7447,7.4107,0.96078,1.3725,49,70,1.0652,1.0851,14.378,19.945,30
5.8439,7.406,1.1176,1.6471,57,84,1.2149,1.3106,15.423,21.542,30
6.3766,7.5269,1.2745,1.0784,65,55,1.1405,0.98424,16.497,21.234,30
5.4941,7.2616,0.88235,1.1569,45,59,1.0022,1.0684,13.607,19.444,30
5.9978,7.9719,1.0392,1.451,53,74,1.1288,1.199,15.063,22.119,30
5.5282,7.6009,0.80392,1.1961,41,61,0.90646,1.0303,13.098,21.427,30
5.6277,7.4568,0.82353,1.3529,42,69,1.0127,1.1722,13.241,20.876,30
7.2921,7.727,1.6471,1.2941,84,66,1.4256,1.2024,20.156,20.87,30
6.5331,7.4937,1.6275,1.451,83,74,1.3658,1.3177,18.699,21.115,30
6.2925,7.5205,1.098,1.1373,56,58,1.088,1.0359,16.847,21.49,30
5.3987,7.6342,0.98039,1.3137,50,67,0.98656,1.1998,13.36,20.763,30
4.3601,7.0855,0.64706,1.3137,33,67,1.0341,1.1761,10.391,19.155,30
5.9387,7.8309,1.2745,1.3333,65,68,1.1359,1.0822,15.26,21.669,30
6.5176,7.6541,1.2353,1.2745,63,65,1.1621,1.2033,16.729,21.609,30
5.9398,8.3091,1.1176,1.5686,57,80,1.0777,1.3779,14.355,23.411,30
6.1328,7.4741,1.2353,1.5294,63,78,1.2149,1.2498,16.383,21.698,30
5.8629,7.1485,0.92157,1.1373,47,58,1.0619,1.0207,14.712,19.133,30
6.443,7.5944,1.3137,1.4314,67,73,1.3347,1.1537,16.199,20.738,30
5.2078,7.403,0.70588,1.1765,36,60,0.84949,1.0432,11.953,19.678,30
4.8439,7.2766,1.0784,1.6863,55,86,1.1007,1.3588,12.589,20.659,30
6.1672,7.7676,1.0784,1.1765,55,60,1.1601,1.0322,15.629,22.04,30
6.8013,7.6131,1.3333,1.4706,68,75,1.2075,1.178,18.123,20.273,30
6.235,7.3799,1.1961,1.549,61,79,1.1288,1.3037,16.412,21.583,30
6.5512,7.4283,1.4314,1.3333,73,68,1.2573,1.1127,17.758,20.527,30
5.8014,8.0176,1.098,1.4902,56,76,1.179,1.381,15.016,22.441,30
4.5906,7.6979,0.86275,1.8039,44,92,0.98189,1.3333,10.785,21.637,30
5.569,7.9458,1.098,1.4706,56,75,1.1883,1.145,13.54,22.313,30
6.1993,7.7957,1.1373,1.2941,58,66,1.1074,1.1252,15.749,21.816,30
6.2465,7.9595,0.98039,1.5294,50,78,1.1101,1.3167,15.678,22.489,30
5.9885,7.7508,0.86275,1.4118,44,72,1.0467,1.0966,14.904,21.082,30
6.6649,7.6841,1.451,1.4902,74,76,1.2371,1.2007,17.07,21.308,30
5.6966,7.4556,0.86275,1.2941,44,66,1.0085,1.1548,14.455,19.902,30
5.0662,6.8645,0.90196,1.3922,46,71,1.057,1.1621,11.905,19.217,30
6.147,7.5388,1.2549,1.2745,64,65,1.2695,1.0777,16.275,20.653,30
6.1705,7.839,0.98039,1.4314,50,73,0.98656,1.1312,16.384,21.651,30
6.1619,7.9936,1.0588,1.3922,54,71,1.1732,1.3698,16.429,22.795,30
8.8323,7.559,1.2353,1.549,63,79,1.1114,1.1516,25.522,20.725,30
9.3622,7.3321,2.1176,1.549,108,79,1.4421,1.3584,31.12,21.88,30
5.6002,9.9821,0.88235,2.1176,45,108,0.96471,1.5143,16.85,30.425,30
1.5137,5.2551,0.43137,0.68627,22,35,0.69011,0.82661,3.128,16.162,30
6.8713,6.516,0.84314,1.3725,43,70,0.93166,1.1371,18.135,18.577,-30
8.5489,8.0866,1.6863,1.2157,86,62,1.2829,1.2733,26.695,22.666,-30
7.1147,6.3121,1.1961,1.098,61,56,1.1061,1.0909,20.443,16.747,-30
